"Delta Piraat","http://stream.deltafm.nl:8125/listen.pls"
"Sky Radio","https://19993.live.streamtheworld.com/SKYRADIO.mp3"
"STARZ 247","https://server-51.stream-server.nl:18440/;stream.mp3"
"FM Goud Plus","http://stream01.level27.be:8010/"
"FM Goud Kempen","https://server3.radio-streams.net:18019/stream"
"XXL Blokhuis","http://178.19.116.251:8000/blokhuis_mp3"
"Grand Prix Radio","https://playerservices.streamtheworld.com/api/livestream-redirect/GRAND_PRIX_RADIO.mp3"
"Tukker FM","https://stream.tukkerfm.nl/tukkerfm"
"Sublime - Arrow Jazz","http://playerservices.streamtheworld.com/api/livestream-redirect/SUBLIMEARROWJAZZ.mp3"
"Radioachterhoek.nl","https://stream.radioachterhoek.nl/index.html?sid=1"
"Efteling Kids Radio","http://playerservices.streamtheworld.com/m3u/TLPSTR07.m3u"
"InnerExotics","http://5.63.151.52:7018/stream?type=.mp3"
"Studio TwentsAccent","http://stream.zeno.fm/ug9uxyc61s8uv"
"disconet.fm","https://streams.radiomast.io/9f9702d0-ac14-48aa-b7cf-909db540365b"
"Radio Maria","http://stream.radiomaria.be/RadioMaria-96.pls"
"FM Goud","http://stream01.level27.be:8008/listen.pls"
"Antwerpen FM","http://streams.lazernet.be:2710/"
"NPO FunX Hip Hop","http://icecast.omroep.nl/funx-hiphopfb-bb-mp3"
"NPO FunX Dance","http://icecast.omroep.nl/funx-dancefb-bb-mp3"
"NashvilleFM","http://server-24.stream-server.nl:8300/;"
"Family Radio (België/Belgique/Belgien)","http://www.clubfmserver.be:8000/family.mp3"
"Zaanradio","http://stream.zaanradio.nl/zaanradio"
"radio centraal","http://streams.movemedia.eu/centraal"
"Carnaval-Radio","http://185.80.220.12:2199/tunein/scarna00.pls"
"WeertFM","http://weertfm.mooo.com:9000/wfm3"
"Waterstad FM","http://stream.waterstadfm.nl/waterstadfm"
"Ketnet Hits","http://icecast.vrtcdn.be/ketnetradio-high.mp3"
"6fm","http://6fm.nl:8000/mp3live"
"Concertzender Nieuwe Muziek","http://streams.greenhost.nl:8080/nieuwemuziek"
"Concertzender November Music","http://streams.greenhost.nl:8080/novembermusic"
"Concertzender Utrecht Muziek","http://streams.greenhost.nl:8080/vredenburg"
"Concertzender Gaudeamus","http://streams.greenhost.nl:8080/gaudeamus"
"Concertzender Raakvlakken","http://streams.greenhost.nl:8080/raakvlakken"
"Concertzender De Muzikant","http://streams.greenhost.nl:8080/amateurmuziek"
"Concertzender Crosslinks","http://streams.greenhost.nl:8080/pop"
"Concertzender Radiophonics","http://streams.greenhost.nl:8080/radiophonics"
"IntenseRadio","http://stream.intenseradio.net:8000/live"
"Airplay Radio","https://stream.and-stuff.nl:8443/live-airplay_320"
"Hot Radio Hits","http://www.hotradiohits.nl/include/stream/hotradiohits.m3u"
"Radio 10 "90's Hits"","http://20133.live.streamtheworld.com/TLPSTR22.mp3"
"Radio 10 "Love Songs"","http://20133.live.streamtheworld.com/TLPSTR04.mp3"
"Hot Jamz NL","http://stream.dotpoint.nl/"
"familieradio enjoy fm","http://live.radiostudio.be/enjoyfm"
"Qmusic Top 40","https://icecast-qmusicnl-cdp.triple-it.nl/Qmusic_nl_nonstop40_96.mp3"
"L1 Radio","http://d34pj260kw1xmk.cloudfront.net/icecast/l1/radio-bb-mp3"
"Deurne Media Groep","http://s22.myradiostream.com:13628/"
"Groot Nieuws Radio (HQ-stream)","http://grootnieuwsradio.streampartner.nl:8000/live.m3u"
"Easy CROOZE","http://streams.crooze.fm:8012/stream128"
"RNI Radio Northsea Inbternational","http://stream.radio-northsea.de:7000/mp3"
"Dinner CROOZE","http://streams.crooze.fm:8014/stream128"
"Smoot Jazz CROOZE","http://streams.crooze.fm:8010/stream128"
"Concertzender - Hard Bop","http://streams.greenhost.nl:8080/hardbop"
"Bright.FM Plus","http://str1.hollanddata.eu:8006/stream"
"Bright.FM Kids","http://str1.hollanddata.eu:8020/stream"
"1 MINI 3","http://centauri.shoutca.st:9060/;"
"1 MINI 1","http://centauri.shoutca.st:9021/;"
"Your Choice Radio","http://yourchoiceradio.shoutcaststream.com:8374/listen.pls"
"Radio Flevoland","https://stream.omroepflevoland.nl/icecast/omroepflevoland/stream1"
"Arrow CAZ!","http://stream.arrowcaz.nl/caz128kmp3"
"NPO Radio 4","http://icecast.omroep.nl/radio4-sb-aac"
"Omroep Eemsdelta","https://qlive.nl:8002/"
"Dino Radio","https://dinoradio.level27.be/"
"Double Z","http://www.internetpiraten.com/luisteren/streams/listen192.pls"
"Erik Paelman","http://stream.radioaccent.be/"
"Maeva","http://149.202.22.75:8598/live"
"Round & Sound","https://stream.roundandsound.nl/index.html?sid=1"
"Sublime - Smooth","http://playerservices.streamtheworld.com/api/livestream-redirect/SUBLIMESMOOTH.mp3"
"BRF2 Radio","https://streaming.brf.be/brf2-high.mp3"
"BRF1 Radio","https://streaming.brf.be/brf1-high.mp3"
"Frits365music","http://stream.laut.fm/frits365music"
"Pinguin Groove","https://samcloud.spacial.com/api/listen?sid=98587&m=sc&rid=174412"
"Omroep Het Hogeland","https://olon.az.icecast.ebsd.ericsson.net/het_hoge_land"
"Zoe FM","https://icecast.movemedia.be/zoe128"
"Reformatorische Omroep Radio 2","https://radio2.reformatorischeomroep.nl/live.m3u"
"Reformatorische Omroep Radio 3","https://radio3.reformatorischeomroep.nl/live.m3u"
"Focus Fantastic","http://sonic.magicdragon.nl:8002/stream"
"247Spice","https://247spice.mysecurestream.eu/stream"
"Que Brille 800!","https://cdn.instream.audio/:9050/stream"
"Team FM Gelderland","http://audiostreamen.nl/gelderland"
"Costa Blanca FM","https://costablancafm.stream:18106/"
"Niederlande - Donderschoer Radio","http://audiostreamen.nl:8400/stream"
"Niederlande - Radio Erasmus","http://caster02.streampakket.com:8636/stream"
"Pinguin Pluche","https://samcloud.spacial.com/api/listen?sid=98569&m=sc&rid=174384"
"Lomp Radio","http://stream.lomp.nl/lomp"
"Radio Kwiskwat","http://94.224.10.104:8000/RK_S1"
"Magic FM","https://stream.magicfm.nl/magicfm"
"VRT Radio 2 Unwind","http://icecast.vrtcdn.be/radio2_unwind-high.mp3"
"VRT Radio 2 Bene Bene","http://icecast.vrtcdn.be/radio2_benebene-high.mp3"
"Pearl FM 98.1 Philipsburg","http://stream.sxmradio.com:8060/channel6.mp3"
"VBRO Radio","http://stream.vbro.be:9100/vbro"
"VBRO Evergreen","http://stream.vbro.be:9400/evergreen"
"Groot nieuws radio","http://grootnieuwsradio.streampartner.nl:8050/live"
"Team FM Friesland","http://www.teamfm.nl/player/teamfmfriesland.pls"
"Team FM Overijssel en Noordoostpolder","http://www.teamfm.nl/player/teamfmoverijssel.pls"
"Pinguin Aardschok","http://178.18.137.248/"
"Omroep Zeeland","http://livestream.zeelandnet.nl:8000/omroepzeeland_radio"
"TWR.NL - Richt je hart op God","http://twrnl.out.airtime.pro:8000/twrnl_a"
"Jazzradio.nl Mixed","http://mediaserv30.live-streams.nl:8010/stream"
"Radio 509 Hilversum","http://provisioning.streamtheworld.com/pls/RADIO509AAC.pls"
"Traffic Radio","http://2.trafficstream.nl/traffic_main.mp3"
"Soul Radio","http://soulradio02.live-streams.nl/live"
"NPO 3FM","http://icecast.omroep.nl/3fm-sb-aac"
"NPO Radio 2 Soul & Jazz","http://icecast.omroep.nl/radio6-sb-aac"
"Gaveromroep","http://s43.myradiostream.com:18192/"
"Radio Bloemendaal","http://audio.radiobloemendaal.nl/mp3"
"TLIG Radio Dutch","http://46.28.49.164:7240/stream"
"Qmusic Non-Stop","https://icecast-qmusicnl-cdp.triple-it.nl/Qmusic_nl_nonstop_96.mp3"
"Qmusic Top 1000","https://icecast-qmusicnl-cdp.triple-it.nl/Qmusic_nl_classics_96.mp3"
"Radio Superstar","http://178.32.62.163:8411/stream"
"Jazz CROOZE","http://streams.crooze.fm:8002/stream128"
"Urk Geestelijke muziek","http://live.urkfm.nl:8000/geestelijk.mp3"
"Radio Regenboog","http://server-28.stream-server.nl:8830/stream"
"Impact AM","http://kippingmultimediaal.nl:8000/impactweb"
"Groot Nieuws Radio non-stop","http://grootnieuwsradio.streampartner.nl:8082/live.m3u"
"Groot Nieuws Radio non-stop","http://grootnieuwsradio.streampartner.nl:8080/live.m3u"
"NPO Radio 4","https://icecast.omroep.nl/radio4-sb-aac"
"StuBru Hooray","http://icecast.vrtcdn.be/stubru_hiphophooray-high.mp3"
"Radio Decibel","https://stream.gal.io/decibelzh"
"Omroep Gelderland","http://stream.omroepgelderland.nl/radiogelderland/pls.php"
"Ultraradio","https://everestcast.ultraradio.eu:1045/stream"
"bitcoin radio nederlands","https://btcrad.io/nl"
"NRJ België","https://playerservices.streamtheworld.com/api/livestream-redirect/NRJBELGIE.mp3?dist=radiobrowser"
"EASY 95.5 FM","https://stream.easyfm.nl/stream1/stream.mp3"
"Pinguin Classics","http://streams.pinguinradio.com/PinguinClassics192.mp3"
"Pinguin Showcase","https://samcloud.spacial.com/api/listen?sid=110690&m=sc&rid=190799"
"Retro Radio Singjaal","http://ice.cr1.streamzilla.xlcdn.com:8000/sz=radiosingjaal=radiostream"
"Radio 9 Oostzaan","http://caster01.streampakket.com:9350/;"
"Radio van de Lach","http://45.155.156.199:8000/live.mp3"
"Radio FG Belgium","http://radiofg.impek.com/fga"
"Omroep Venray","http://icecast.omroepvenray.nl/lov.mp3"
